Connecting to host 192.168.2.22, port 5201
[  4] local 192.168.1.11 port 46752 connected to 192.168.2.22 port 5201
[  4] 1342.00-1343.00 sec  2.50 MBytes  2562 KBytes/sec    6   2.83 KBytes       
[  4] 1343.00-1344.00 sec  0.00 Bytes  0.00 KBytes/sec   17   1.41 KBytes       
[  4] 1344.00-1345.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1345.00-1346.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 1346.00-1347.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1347.00-1348.00 sec  58.8 MBytes  60179 KBytes/sec  716    211 KBytes       
[  4] 1348.00-1349.00 sec   110 MBytes  112545 KBytes/sec  277    195 KBytes       
[  4] 1349.00-1350.00 sec  26.2 MBytes  26889 KBytes/sec  769   2.83 KBytes       
[  4] 1350.00-1351.00 sec  0.00 Bytes  0.00 KBytes/sec   10   5.66 KBytes       
[  4] 1351.00-1352.00 sec  0.00 Bytes  0.00 KBytes/sec   17   7.07 KBytes       
[  4] 1352.00-1353.00 sec  2.50 MBytes  2563 KBytes/sec    8    441 KBytes       
[  4] 1353.00-1354.00 sec  2.50 MBytes  2559 KBytes/sec   33   2.83 KBytes       
[  4] 1354.00-1355.00 sec  51.2 MBytes  52500 KBytes/sec  366    178 KBytes       
[  4] 1355.00-1356.00 sec   124 MBytes  126690 KBytes/sec  710    161 KBytes       
[  4] 1356.00-1357.00 sec   106 MBytes  108808 KBytes/sec  387    197 KBytes       
[  4] 1357.00-1358.00 sec  47.5 MBytes  48633 KBytes/sec  116   2.83 KBytes       
[  4] 1358.00-1359.00 sec  3.75 MBytes  3840 KBytes/sec    3    337 KBytes       
[  4] 1359.00-1360.00 sec  3.75 MBytes  3840 KBytes/sec    0    337 KBytes       
[  4] 1360.00-1361.00 sec  3.75 MBytes  3841 KBytes/sec    0    337 KBytes       
[  4] 1361.00-1362.00 sec  6.25 MBytes  6400 KBytes/sec   16    198 KBytes       
[  4] 1362.00-1363.00 sec  3.75 MBytes  3838 KBytes/sec   23   2.83 KBytes       
[  4] 1363.00-1364.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 1364.00-1365.00 sec  0.00 Bytes  0.00 KBytes/sec   13   2.83 KBytes       
[  4] 1365.00-1366.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1366.00-1367.00 sec  6.25 MBytes  6404 KBytes/sec   13    349 KBytes       
[  4] 1367.00-1368.00 sec  85.0 MBytes  87019 KBytes/sec  1520    264 KBytes       
[  4] 1368.00-1369.00 sec   101 MBytes  103720 KBytes/sec  505    423 KBytes       
[  4] 1369.00-1370.00 sec  58.8 MBytes  60162 KBytes/sec  586    170 KBytes       
[  4] 1370.00-1371.00 sec  1.25 MBytes  1279 KBytes/sec    0    225 KBytes       
[  4] 1371.00-1372.00 sec  2.50 MBytes  2560 KBytes/sec    0    345 KBytes       
[  4] 1372.00-1373.00 sec  3.75 MBytes  3844 KBytes/sec    0    448 KBytes       
[  4] 1373.00-1374.00 sec  1.25 MBytes  1280 KBytes/sec    0    492 KBytes       
[  4] 1374.00-1375.00 sec  3.75 MBytes  3840 KBytes/sec    1    686 KBytes       
[  4] 1375.00-1376.00 sec  6.25 MBytes  6400 KBytes/sec    5   2.83 KBytes       
[  4] 1376.00-1377.00 sec  0.00 Bytes  0.00 KBytes/sec    5   2.83 KBytes       
[  4] 1377.00-1378.00 sec  0.00 Bytes  0.00 KBytes/sec    4   2.83 KBytes       
[  4] 1378.00-1379.00 sec  0.00 Bytes  0.00 KBytes/sec   10   2.83 KBytes       
[  4] 1379.00-1380.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1380.00-1381.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 1381.00-1382.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1382.00-1383.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1383.00-1384.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1384.00-1385.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 1385.00-1386.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1386.00-1387.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1387.00-1388.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1388.00-1389.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1389.00-1390.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1390.00-1391.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1391.00-1392.00 sec  21.2 MBytes  21785 KBytes/sec  1346   2.83 KBytes       
[  4] 1392.00-1393.00 sec  2.50 MBytes  2559 KBytes/sec   55   1.41 KBytes       
[  4] 1393.00-1394.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 1394.00-1395.00 sec  12.5 MBytes  12818 KBytes/sec  319   2.83 KBytes       
[  4] 1395.00-1396.00 sec  0.00 Bytes  0.00 KBytes/sec    4   2.83 KBytes       
[  4] 1396.00-1397.00 sec  0.00 Bytes  0.00 KBytes/sec   14   5.66 KBytes       
[  4] 1397.00-1398.00 sec  0.00 Bytes  0.00 KBytes/sec    4   7.07 KBytes       
[  4] 1398.00-1399.00 sec  0.00 Bytes  0.00 KBytes/sec   13   5.66 KBytes       
[  4] 1399.00-1400.00 sec  0.00 Bytes  0.00 KBytes/sec    0   5.66 KBytes       
[  4] 1400.00-1401.00 sec  0.00 Bytes  0.00 KBytes/sec    2   2.83 KBytes       
[  4] 1401.00-1402.00 sec  0.00 Bytes  0.00 KBytes/sec    2   4.24 KBytes       
[  4] 1402.00-1403.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 1403.00-1404.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 1404.00-1405.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1405.00-1406.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1406.00-1407.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1407.00-1408.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1408.00-1409.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1409.00-1410.00 sec  0.00 Bytes  0.00 KBytes/sec   11   2.83 KBytes       
[  4] 1410.00-1411.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1411.00-1412.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1412.00-1413.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1413.00-1414.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1414.00-1415.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1415.00-1416.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1416.00-1417.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1417.00-1418.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1418.00-1419.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1419.00-1420.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1420.00-1421.00 sec  0.00 Bytes  0.00 KBytes/sec    9   2.83 KBytes       
[  4] 1421.00-1422.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1422.00-1423.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1423.00-1424.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1424.00-1425.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1425.00-1426.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1426.00-1427.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1427.00-1428.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1428.00-1429.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1429.00-1430.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1430.00-1431.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1431.00-1432.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1432.00-1433.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1433.00-1434.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1434.00-1435.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1435.00-1436.00 sec  37.5 MBytes  38430 KBytes/sec  108    199 KBytes       
[  4] 1436.00-1437.00 sec  27.5 MBytes  28141 KBytes/sec    7   1.41 KBytes       
[  4] 1437.00-1438.00 sec  0.00 Bytes  0.00 KBytes/sec   19   2.83 KBytes       
[  4] 1438.00-1439.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 1439.00-1440.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1440.00-1441.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1441.00-1442.00 sec  0.00 Bytes  0.00 KBytes/sec   21   5.66 KBytes       
[  4] 1442.00-1443.00 sec  0.00 Bytes  0.00 KBytes/sec    4   9.90 KBytes       
[  4] 1443.00-1444.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 1444.00-1445.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 1445.00-1446.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 1446.00-1447.00 sec  0.00 Bytes  0.00 KBytes/sec    1   7.07 KBytes       
[  4] 1447.00-1448.00 sec  0.00 Bytes  0.00 KBytes/sec    0   7.07 KBytes       
[  4] 1448.00-1449.00 sec  0.00 Bytes  0.00 KBytes/sec    0   7.07 KBytes       
[  4] 1449.00-1450.00 sec  0.00 Bytes  0.00 KBytes/sec    0   7.07 KBytes       
[  4] 1450.00-1451.00 sec  0.00 Bytes  0.00 KBytes/sec    0   7.07 KBytes       
[  4] 1451.00-1452.00 sec  0.00 Bytes  0.00 KBytes/sec   22   7.07 KBytes       
[  4] 1452.00-1453.00 sec  0.00 Bytes  0.00 KBytes/sec    0   7.07 KBytes       
[  4] 1453.00-1454.00 sec  0.00 Bytes  0.00 KBytes/sec    0   7.07 KBytes       
[  4] 1454.00-1455.00 sec  0.00 Bytes  0.00 KBytes/sec    0   7.07 KBytes       
[  4] 1455.00-1456.00 sec  0.00 Bytes  0.00 KBytes/sec    0   7.07 KBytes       
[  4] 1456.00-1457.00 sec  0.00 Bytes  0.00 KBytes/sec    0   7.07 KBytes       
[  4] 1457.00-1458.00 sec  0.00 Bytes  0.00 KBytes/sec    0   7.07 KBytes       
[  4] 1458.00-1459.00 sec  0.00 Bytes  0.00 KBytes/sec    0   7.07 KBytes       
[  4] 1459.00-1460.00 sec  2.50 MBytes  2562 KBytes/sec   10   99.0 KBytes       
[  4] 1460.00-1461.00 sec  7.50 MBytes  7677 KBytes/sec   92   1.41 KBytes       
[  4] 1461.00-1462.00 sec  0.00 Bytes  0.00 KBytes/sec    1   2.83 KBytes       
[  4] 1462.00-1463.00 sec  0.00 Bytes  0.00 KBytes/sec    5   2.83 KBytes       
[  4] 1463.00-1464.00 sec  0.00 Bytes  0.00 KBytes/sec    6   2.83 KBytes       
[  4] 1464.00-1465.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1465.00-1466.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1466.00-1467.00 sec  0.00 Bytes  0.00 KBytes/sec    5   2.83 KBytes       
[  4] 1467.00-1468.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1468.00-1469.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1469.00-1470.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1470.00-1471.00 sec  8.75 MBytes  8961 KBytes/sec   83   1.41 KBytes       
[  4] 1471.00-1472.00 sec  7.50 MBytes  7677 KBytes/sec   48    202 KBytes       
[  4] 1472.00-1473.00 sec  10.0 MBytes  10241 KBytes/sec  364   2.83 KBytes       
[  4] 1473.00-1474.00 sec  0.00 Bytes  0.00 KBytes/sec    6   2.83 KBytes       
[  4] 1474.00-1475.00 sec  0.00 Bytes  0.00 KBytes/sec   18   5.66 KBytes       
[  4] 1475.00-1476.00 sec  0.00 Bytes  0.00 KBytes/sec   40   12.7 KBytes       
[  4] 1476.00-1477.00 sec  0.00 Bytes  0.00 KBytes/sec   27   14.1 KBytes       
[  4] 1477.00-1478.00 sec  18.8 MBytes  19214 KBytes/sec  223    260 KBytes       
[  4] 1478.00-1479.00 sec  1.25 MBytes  1279 KBytes/sec   31   1.41 KBytes       
[  4] 1479.00-1480.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 1480.00-1481.00 sec  0.00 Bytes  0.00 KBytes/sec    3   2.83 KBytes       
[  4] 1481.00-1482.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1482.00-1483.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1483.00-1484.00 sec  78.8 MBytes  80710 KBytes/sec  411    235 KBytes       
[  4] 1484.00-1485.00 sec  83.8 MBytes  85724 KBytes/sec  443    246 KBytes       
[  4] 1485.00-1486.00 sec   121 MBytes  124200 KBytes/sec  310    208 KBytes       
[  4] 1486.00-1487.00 sec  93.8 MBytes  95981 KBytes/sec  318    383 KBytes       
[  4] 1487.00-1488.00 sec  98.8 MBytes  101153 KBytes/sec  752    238 KBytes       
[  4] 1488.00-1489.00 sec  87.5 MBytes  89516 KBytes/sec  684    363 KBytes       
[  4] 1489.00-1490.00 sec  91.2 MBytes  93506 KBytes/sec  1070    184 KBytes       
[  4] 1490.00-1491.00 sec  91.2 MBytes  93452 KBytes/sec  367    238 KBytes       
[  4] 1491.00-1492.00 sec  78.8 MBytes  80594 KBytes/sec  264   66.5 KBytes       
[  4] 1492.00-1493.00 sec  35.0 MBytes  35859 KBytes/sec    0    246 KBytes       
[  4] 1493.00-1494.00 sec   110 MBytes  112655 KBytes/sec  457   46.7 KBytes       
[  4] 1494.00-1495.00 sec  81.2 MBytes  83178 KBytes/sec  445    188 KBytes       
[  4] 1495.00-1496.00 sec  1.25 MBytes  1279 KBytes/sec    0    247 KBytes       
[  4] 1496.00-1497.00 sec  2.50 MBytes  2561 KBytes/sec    0    321 KBytes       
[  4] 1497.00-1498.00 sec  2.50 MBytes  2560 KBytes/sec    0    375 KBytes       
[  4] 1498.00-1499.00 sec  2.50 MBytes  2560 KBytes/sec    0    402 KBytes       
[  4] 1499.00-1500.00 sec  46.2 MBytes  47338 KBytes/sec  612   2.83 KBytes       
[  4] 1500.00-1501.00 sec  0.00 Bytes  0.00 KBytes/sec    2   2.83 KBytes       
[  4] 1501.00-1502.00 sec  0.00 Bytes  0.00 KBytes/sec    3   2.83 KBytes       
[  4] 1502.00-1503.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1503.00-1504.00 sec  70.0 MBytes  71732 KBytes/sec  532    328 KBytes       
[  4] 1504.00-1505.00 sec  95.0 MBytes  97286 KBytes/sec  352   2.83 KBytes       
[  4] 1505.00-1506.00 sec  0.00 Bytes  0.00 KBytes/sec    6   2.83 KBytes       
[  4] 1506.00-1507.00 sec  0.00 Bytes  0.00 KBytes/sec   15   2.83 KBytes       
[  4] 1507.00-1508.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1508.00-1509.00 sec  0.00 Bytes  0.00 KBytes/sec   14   2.83 KBytes       
[  4] 1509.00-1510.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1510.00-1511.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 1511.00-1512.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1512.00-1513.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1513.00-1514.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1514.00-1515.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 1515.00-1516.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1516.00-1517.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1517.00-1518.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1518.00-1519.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1519.00-1520.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1520.00-1521.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1521.00-1522.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 1522.00-1523.00 sec  0.00 Bytes  0.00 KBytes/sec    1   2.83 KBytes       
[  4] 1523.00-1524.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1524.00-1525.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1525.00-1526.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1526.00-1527.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1527.00-1528.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1528.00-1529.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1529.00-1530.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1530.00-1531.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1531.00-1532.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1532.00-1533.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1533.00-1534.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1534.00-1535.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1535.00-1536.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1536.00-1537.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1537.00-1538.00 sec  0.00 Bytes  0.00 KBytes/sec    0   2.83 KBytes       
[  4] 1538.00-1539.00 sec  0.00 Bytes  0.00 KBytes/sec   19   11.3 KBytes       
[  4] 1539.00-1540.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1540.00-1541.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1541.00-1542.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1542.00-1543.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1543.00-1544.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1544.00-1545.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1545.00-1546.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1546.00-1547.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1547.00-1548.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1548.00-1549.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1549.00-1550.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1550.00-1551.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1551.00-1552.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1552.00-1553.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1553.00-1554.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1554.00-1555.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1555.00-1556.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1556.00-1557.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1557.00-1558.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1558.00-1559.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1559.00-1560.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1560.00-1561.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1561.00-1562.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1562.00-1563.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1563.00-1564.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1564.00-1565.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1565.00-1566.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1566.00-1567.00 sec  0.00 Bytes  0.00 KBytes/sec   10   11.3 KBytes       
[  4] 1567.00-1568.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1568.00-1569.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1569.00-1570.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1570.00-1571.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1571.00-1572.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1572.00-1573.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1573.00-1574.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1574.00-1575.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1575.00-1576.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1576.00-1577.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1577.00-1578.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1578.00-1579.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1579.00-1580.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1580.00-1581.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1581.00-1582.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1582.00-1583.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1583.00-1584.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1584.00-1585.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1585.00-1586.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1586.00-1587.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1587.00-1588.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1588.00-1589.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1589.00-1590.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1590.00-1591.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1591.00-1592.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1592.00-1593.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1593.00-1594.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1594.00-1595.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1595.00-1596.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1596.00-1597.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1597.00-1598.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1598.00-1599.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1599.00-1600.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1600.00-1601.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1601.00-1602.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1602.00-1603.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1603.00-1604.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1604.00-1605.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1605.00-1606.00 sec  0.00 Bytes  0.00 KBytes/sec    0   11.3 KBytes       
[  4] 1606.00-1607.00 sec  63.8 MBytes  65334 KBytes/sec  299   50.9 KBytes       
[  4] 1607.00-1608.00 sec  81.2 MBytes  83192 KBytes/sec  918    475 KBytes       
[  4] 1608.00-1609.00 sec  6.25 MBytes  6398 KBytes/sec   29    206 KBytes       
[  4] 1609.00-1610.00 sec  2.50 MBytes  2560 KBytes/sec    0    219 KBytes       
[  4] 1610.00-1611.00 sec  3.75 MBytes  3839 KBytes/sec    0    232 KBytes       
[  4] 1611.00-1612.00 sec  15.0 MBytes  15369 KBytes/sec  192    494 KBytes       
[  4] 1612.00-1613.00 sec  7.50 MBytes  7674 KBytes/sec  533   2.83 KBytes       
[  4] 1613.00-1614.00 sec  0.00 Bytes  0.00 KBytes/sec    7   2.83 KBytes       
[  4] 1614.00-1615.00 sec  2.50 MBytes  2561 KBytes/sec   88    115 KBytes       
[  4] 1615.00-1616.00 sec  5.00 MBytes  5118 KBytes/sec   16   1.41 KBytes       
[  4] 1616.00-1617.00 sec  0.00 Bytes  0.00 KBytes/sec    9   5.66 KBytes       
[  4] 1617.00-1618.00 sec  0.00 Bytes  0.00 KBytes/sec    5   4.24 KBytes       
